#NSGA2
popsize 100
maxGen 50
numVar 7
numObj 4
numCons 3
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 50
currentGen	1
evaluateCount	100
totalTime	3.13208
firstFrontCount	10
frontCount	4
avgEvalTime	0.0306342
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	
66.094	52.9379	49.7313	5	20	1698.19	0.0746309	-11.5551	-202.97	2.75997	1.55857	0	0	0	
65.326	53.0657	49.5661	5	9.54411	2239.71	0.0749151	-6.99782	-86.5433	1.31767	2.25784	0	0	0	
65.0326	52.4376	49.693	5	15.1335	2155.62	0.0819029	-10.5799	-154.473	2.09593	1.8904	0	0	0	
65.3439	52.9812	49.4451	5	12.3073	1500	0.0789321	-8.79028	-114.406	1.69438	1.65345	0	0	0	
66.3986	53.7175	49.566	5	9	1758.61	0.077461	-5.4328	-73.545	1.23557	2.07484	0	0	0	
65.487	54.27	49.4824	5	16.0706	2401.72	0.0723235	-10.1763	-178.866	2.23005	2.08358	0	0	0	
66.0037	53.445	49.9534	5	11.6419	1789.69	0.0816291	-8.51738	-109.06	1.60423	1.8546	0	0	0	
66.2662	53.6257	49.7119	5	12.0049	1752.78	0.0905147	-8.21343	-110.947	1.65276	1.83263	0	0	0	
65	53.7659	50	5	15.5161	1739.1	0.0811305	-10.9398	-170.919	2.14929	1.71118	0	0	0	
66.0289	54.9279	49.5854	5	14.8737	2358.41	0.0778637	-9.37963	-163.248	2.06114	2.11982	0	0	0	
65.1449	52.9894	49.655	5	18.0929	2476.93	0.0741954	-11.2618	-194.95	2.51056	2.00315	0	0	0	
65.7894	54.2673	49.5805	5	17.4787	2393.81	0.0730893	-10.6133	-193.207	2.4239	2.0327	0	0	0	
65.7533	54.4384	49.4145	5	15.2717	2325.68	0.074428	-9.60545	-166.165	2.11665	2.07413	0	0	0	
65.8238	53.3945	49.6983	5	9.7638	2133.2	0.0819299	-6.89828	-87.3972	1.34618	2.19203	0	0	0	
65.6703	53.6402	49.2651	5	12.7895	1759.15	0.0798466	-8.47671	-124.879	1.7646	1.82067	0	0	0	
65.8673	53.7207	49.7136	5	18.7378	1700.22	0.0781351	-11.229	-197.831	2.58888	1.6132	0	0	0	
65.7397	53.2832	49.727	5	12.1196	1836.2	0.0780029	-8.72986	-115.921	1.67192	1.86114	0	0	0	
66.1259	54.518	49.4769	5	18.9532	1500	0.0780944	-10.4846	-187.058	2.60909	1.50427	0	0	0	
65.032	54.2393	49.569	5	14.1155	2585.99	0.0697438	-9.67641	-158.961	1.96126	2.24688	0	0	0	
65.027	52.9667	49.1701	5	13.2545	1876.3	0.0788679	-9.17148	-133.289	1.83301	1.84856	0	0	0	
65.4131	54.3929	49.4655	5	10.8819	1701.48	0.0763083	-7.29911	-107.39	1.50161	1.90453	0	0	0	
65.5159	53.888	49.5402	5	9	1905.18	0.0735513	-5.88733	-81.7373	1.24067	2.15645	0	0	0	
65.3507	53.3516	49.5991	5	18.4857	1780.42	0.0705072	-11.3612	-199.243	2.5586	1.66057	0	0	0	
66.2298	54.328	49.5249	5	14.0627	1525.74	0.0780944	-8.55588	-126.918	1.93189	1.63039	0	0	0	
65.823	54.1683	49.6324	5	16.9405	1500	0.0797198	-10.1568	-164.227	2.33215	1.53204	0	0	0	
65	52.8517	49.5661	5	9.413	1692.14	0.073009	-7.27957	-85.0996	1.29734	1.92759	0	0	0	
65	52.7008	49.5908	5	13.4535	2145.44	0.0815982	-9.76982	-135.918	1.86271	1.95719	0	0	0	
65.7865	52.766	49.5621	5	17.2037	1596.15	0.0818165	-10.7898	-169.826	2.37212	1.55387	0	0	0	
65.7829	53.7773	49.8654	5	10.0914	2536.18	0.0797109	-7.16507	-94.4294	1.39398	2.4021	0	0	0	
65.6052	54.6043	49.2283	5	12.4452	2283.1	0.0747579	-7.98324	-131.362	1.72362	2.18459	0	0	0	
65	53.2908	49.8041	5	12.5372	2082.5	0.0759796	-9.43893	-129.745	1.73638	1.98174	0	0	0	
65.9447	52.984	49.3911	5	11.826	1537.14	0.0806294	-8.14574	-104.452	1.62533	1.70006	0	0	0	
65.4922	53.8795	49.9865	5	14.8784	1716.78	0.073664	-10.34	-156.837	2.05676	1.71163	0	0	0	
65.5084	53.4512	49.3702	5	19.299	2180.88	0.0747016	-11.1979	-209.679	2.67517	1.8593	0	0	0	
65.6292	54.5273	49.6722	5	9.15845	2292.49	0.0776888	-5.79565	-87.7619	1.26531	2.40484	0	0	0	
65	53.2444	49.6488	5	9	1736.38	0.071677	-6.77696	-82.2383	1.24091	2.00292	0	0	0	
65.5395	53.4072	49.5509	5	17.8956	2242.43	0.0752118	-10.9201	-191.602	2.47996	1.90938	0	0	0	
65.9176	52.7701	49.2819	5	9	1782.35	0.0756871	-5.97533	-72.8297	1.23657	2.05391	0	0	0	
66.3802	53.6607	49.6712	5	10.4833	1560.07	0.0864145	-6.96073	-88.9311	1.43866	1.80851	0	0	0	
65.3653	53.3527	49.4059	5	13.5754	2268.96	0.0795451	-9.21888	-138.166	1.87937	2.05384	0	0	0	
66.2439	53.291	49.6013	5	12.2155	1827.42	0.0778237	-8.35453	-112.102	1.68226	1.85596	0	0	0	
65.3746	53.8316	50	5	10.4627	2389.14	0.0799677	-7.90082	-103.835	1.44775	2.28288	0	0	0	
65.0283	52.494	49.6231	5	17.7532	1707.98	0.0724121	-11.4378	-185.223	2.4557	1.60632	0	0	0	
66.762	54.4532	49.3929	5	15.1799	1631.2	0.0739736	-8.94345	-145.797	2.08848	1.67546	0	0	0	
65.3513	52.5746	49.4659	5	19.4674	1606.58	0.071832	-11.5704	-200.288	2.68898	1.52348	0	0	0	
65.7171	52.4045	49.2733	5	10.2369	1500	0.0816956	-7.36597	-84.8957	1.40532	1.75238	0	0	0	
65.1884	53.6579	49.9831	5	10.1907	1779.06	0.0798113	-7.94291	-99.3576	1.40704	1.93914	0	0	0	
65.6542	55	49.4359	5	14.6899	2345.49	0.0781222	-9.39342	-166.677	2.03858	2.13518	0	0	0	
65.8504	53.6901	49.6533	5	9	2144.11	0.0777505	-5.91898	-78.9911	1.24026	2.29436	0	0	0	
65.5911	53.9243	49.6143	5	19.0947	2393.71	0.0788176	-11.2855	-212.898	2.64956	1.98384	0	0	0	
65.5274	52.0939	49.4825	5	16.6677	1730.06	0.0702628	-10.7956	-163.031	2.30063	1.61879	0	0	0	
65.8698	53.1188	49.7349	5	11.0432	1532.65	0.0799211	-8.05104	-97.3837	1.51774	1.72853	0	0	0	
65.9239	54.0514	49.5484	5	17.9435	1500	0.0776233	-10.3719	-173.179	2.46968	1.50689	0	0	0	
66.1864	52.6417	49.5391	5	17.6507	1705.52	0.0850049	-10.7291	-171.419	2.43304	1.59476	0	0	0	
65.7593	53.7539	49.5662	5	9	2090.67	0.0753308	-5.825	-79.6726	1.24043	2.26951	0	0	0	
65	53.1443	49.3906	5	19.1701	1720.6	0.078093	-11.5665	-209.065	2.65479	1.62024	0	0	0	
65.811	52.4679	49.3355	5	16.5801	1606.72	0.0822657	-10.4149	-159.722	2.285	1.56783	0	0	0	
65	53.1592	49.3894	5	12.9192	1963.1	0.0793539	-9.20548	-131.913	1.78796	1.91071	0	0	0	
65.4258	52.5961	49.5168	5	17.3818	1718.53	0.0735322	-10.9994	-176.532	2.40139	1.61828	0	0	0	
65.0009	52.6025	49.7107	5	13.811	1983.21	0.0830902	-10.1297	-139.882	1.91134	1.85052	0	0	0	
65.1908	53.0564	49.4463	5	10.9356	2340.94	0.0696182	-7.96319	-104.579	1.51229	2.21153	0	0	0	
65.5226	53.3304	49.5199	5	9	1701.48	0.0727348	-6.18123	-77.833	1.23825	2.00301	0	0	0	
65.7665	52.8478	49.8791	5	9.7136	1551.31	0.0780371	-7.50065	-82.5458	1.33439	1.80785	0	0	0	
65	53.5493	49.6815	5	12.2682	2117.82	0.0848523	-9.0664	-128.013	1.6996	2.03124	0	0	0	
65.2858	53.7404	49.1619	5	10.1195	1735.84	0.0811196	-6.6761	-94.731	1.39534	1.96506	0	0	0	
65.719	52.4717	49.651	5	9.88176	1708.35	0.0836511	-7.59555	-84.4331	1.35916	1.88741	0	0	0	
65.1902	52.9931	49.3774	5	12.9667	1507.95	0.0794032	-9.13751	-123.749	1.78675	1.63598	0	0	0	
65	52.9995	49.6488	5	13.1063	1949.51	0.0784254	-9.64759	-133.886	1.81383	1.87847	0	0	0	
65	53.9077	48.9619	5	16.9024	1846.61	0.0697256	-10.3891	-188.898	2.34346	1.77367	0	0	0	
66.1504	54.7668	49.575	5	13.5743	2109.36	0.0777091	-8.67292	-142.069	1.87716	2.02354	0	0	0	
65.8229	52.8055	49.9396	5	17.0981	1732.27	0.0887605	-11.1203	-171.853	2.36032	1.62224	0	0	0	
66.1974	53.8079	49.4004	5	18.4039	1769.71	0.0789098	-10.6354	-190.327	2.54108	1.6622	0	0	0	
65.8549	52.2483	49.4919	5	13.4667	1767.46	0.0723904	-9.46478	-123.919	1.85557	1.73069	0	0	0	
66.1963	53.3911	49.8767	5	9.24634	1568.31	0.0781965	-6.44228	-75.8079	1.26849	1.88742	0	0	0	
65.7346	53.4893	49.2833	5	9.62687	2035.87	0.0821022	-6.23216	-85.3827	1.32676	2.17859	0	0	0	
65.9606	53.9067	49.4143	5	16.5156	1866.45	0.0744206	-10.1138	-172.118	2.28257	1.7642	0	0	0	
66.2285	53.6402	49.1205	5	14.6622	1574.42	0.0773511	-8.91576	-138.16	2.01749	1.64211	0	0	0	
66.0149	54.0574	49.1241	5	18.1219	1772.51	0.07887	-10.3547	-190.796	2.50388	1.68885	0	0	0	
65.0283	52.4466	49.6749	5	17.7532	1846.61	0.0659417	-11.4653	-186.09	2.4577	1.67601	0	0	0	



#Generation 26 / 50
currentGen	26
evaluateCount	2600
totalTime	166.583
firstFrontCount	100
frontCount	1
avgEvalTime	0.0680397
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	
66.2596	52.6277	49.7079	5	18.8528	1525.45	0.0822298	-11.2101	-181.686	2.59511	1.4692	0	0	0	
65.3726	53.7521	49.8135	5	9.15845	2480.87	0.0775913	-6.54815	-85.7571	1.26574	2.45754	0	0	0	
65.0671	53.3009	49.6306	5	18.5733	1852.73	0.0683311	-11.5784	-204.875	2.57429	1.70128	0	0	0	
68.7945	52.9379	49.2892	5	9	1698.19	0.0732719	-4.24435	-56.6328	1.22587	2.1049	0	0	0	
65.9176	53.9191	49.2813	5	20	1821.81	0.0780852	-11.158	-215.77	2.76631	1.67552	0	0	0	
65.8857	54.2634	49.6831	5	19.4086	2393.81	0.0788329	-11.285	-217.193	2.6921	1.9863	0	0	0	
66.38	53.8835	49.5722	5	9	1560.11	0.0776541	-5.25456	-71.6256	1.23344	1.95243	0	0	0	
65.3723	53.208	49.8812	5	9.97657	2489.89	0.0766455	-7.64025	-93.3051	1.37894	2.34675	0	0	0	
65.7364	53.5565	49.6609	5	9.27173	2244.21	0.0840577	-6.34319	-82.6836	1.27874	2.31471	0	0	0	
65.8046	53.5293	49.9396	5	14.4829	1863.76	0.0849012	-10.0206	-147.072	2.00085	1.78889	0	0	0	
65.032	54.2393	49.569	5	14.1155	2585.99	0.0697438	-9.67641	-158.961	1.96126	2.24688	0	0	0	
66.0037	53.445	49.9534	5	11.6419	1789.69	0.0816291	-8.51738	-109.06	1.60423	1.8546	0	0	0	
65.3727	53.8355	49.8774	5	9.49029	2480.75	0.0767334	-6.90979	-90.7728	1.31223	2.42403	0	0	0	
65.1908	52.4117	49.4463	6	10.9356	2357.18	0.0802787	-9.1001	-121.384	1.51798	1.88474	0	0	0	
65.6703	53.6402	49.2651	5	12.7895	1759.15	0.0798466	-8.47671	-124.879	1.7646	1.82067	0	0	0	
65.1908	53.0564	49.4463	5	10.9356	2340.94	0.0696182	-7.96319	-104.579	1.51229	2.21153	0	0	0	
65.5911	53.9243	49.6143	5	19.0947	2393.71	0.0788176	-11.2855	-212.898	2.64956	1.98384	0	0	0	
65.7533	54.4384	49.4145	5	15.2717	2325.68	0.074428	-9.60545	-166.165	2.11665	2.07413	0	0	0	
66.3779	53.6527	49.6499	5	9	1882.99	0.0717134	-5.61733	-74.4204	1.23664	2.14417	0	0	0	
65.3746	53.8316	50	5	10.4627	2389.14	0.0799677	-7.90082	-103.835	1.44775	2.28288	0	0	0	
66.1504	54.7668	49.575	5	13.5743	2109.36	0.0777091	-8.67292	-142.069	1.87716	2.02354	0	0	0	
66.094	52.9379	49.7313	5	20	1698.19	0.0746309	-11.5551	-202.97	2.75997	1.55857	0	0	0	
66.5093	52.7223	49.3819	5	19.8388	1604.11	0.0844248	-11.0171	-191.541	2.73138	1.50286	0	0	0	
65.823	54.1683	49.6324	5	16.9405	1500	0.0797198	-10.1568	-164.227	2.33215	1.53204	0	0	0	
66.2662	53.6257	49.7119	5	12.0049	1752.78	0.0905147	-8.21343	-110.947	1.65276	1.83263	0	0	0	
65.4016	54.0378	49.6865	5	15.735	1683.25	0.0736092	-10.3797	-168.454	2.17588	1.68547	0	0	0	
65.6642	53.4714	50	5	14.5722	2027.21	0.0844001	-10.1862	-150.225	2.01569	1.87146	0	0	0	
65.8549	52.2483	49.4919	5	13.4667	1767.46	0.0723904	-9.46478	-123.919	1.85557	1.73069	0	0	0	
65.5274	52.0939	49.4825	5	16.6677	1730.06	0.0702628	-10.7956	-163.031	2.30063	1.61879	0	0	0	
66.3986	53.7175	49.566	5	9	1758.61	0.077461	-5.4328	-73.545	1.23557	2.07484	0	0	0	
65.9457	53.4022	49.9534	5	14.2907	2090.94	0.0800668	-9.86072	-142.971	1.97492	1.90826	0	0	0	
66.762	54.4532	49.3929	5	15.1799	1631.2	0.0739736	-8.94345	-145.797	2.08848	1.67546	0	0	0	
65	52.8517	49.5661	5	9.413	1692.14	0.073009	-7.27957	-85.0996	1.29734	1.92759	0	0	0	
65.9176	52.7701	49.2819	5	9	1782.35	0.0756871	-5.97533	-72.8297	1.23657	2.05391	0	0	0	
66.2298	54.328	49.5249	5	14.0627	1525.74	0.0780944	-8.55588	-126.918	1.93189	1.63039	0	0	0	
65.2186	53.2199	49.8135	5	10.0908	2620.42	0.0771166	-7.70699	-95.84	1.3958	2.41258	0	0	0	
66.2439	53.291	49.6013	5	12.2155	1827.42	0.0778237	-8.35453	-112.102	1.68226	1.85596	0	0	0	
66.1098	53.5254	49.8545	5	10.9658	1988.74	0.0805119	-7.82593	-100.866	1.51146	2.01719	0	0	0	
65	52.9995	49.6488	5	13.1063	1949.51	0.0784254	-9.64759	-133.886	1.81383	1.87847	0	0	0	
65	53.2908	49.8041	5	12.5372	2082.5	0.0759796	-9.43893	-129.745	1.73638	1.98174	0	0	0	
65.0233	53.7945	49.1054	5	16.2811	2272.13	0.07012	-10.2129	-181.348	2.26035	2.00783	0	0	0	
65.811	52.4679	49.3355	5	16.5801	1606.72	0.0822657	-10.4149	-159.722	2.285	1.56783	0	0	0	
65.3182	54.2507	49.3804	5	10.7226	2494.55	0.0827166	-7.18268	-108.837	1.48485	2.38444	0	0	0	
65.8238	53.3945	49.6983	5	9.7638	2133.2	0.0819299	-6.89828	-87.3972	1.34618	2.19203	0	0	0	
65.9239	54.0514	49.5484	5	17.9435	1500	0.0776233	-10.3719	-173.179	2.46968	1.50689	0	0	0	
65.5226	53.3304	49.5199	5	9	1701.48	0.0727348	-6.18123	-77.833	1.23825	2.00301	0	0	0	
65	52.7008	49.5908	5	13.4535	2145.44	0.0815982	-9.76982	-135.918	1.86271	1.95719	0	0	0	
65	53.7659	50	5	15.5161	1739.1	0.0811305	-10.9398	-170.919	2.14929	1.71118	0	0	0	
65.7635	53.8498	49.9309	5	12.3694	1524.6	0.0777943	-8.80092	-117.117	1.7026	1.6776	0	0	0	
65.7822	52.9793	49.7328	5	12.9131	1604.11	0.0817256	-9.26029	-121.043	1.77831	1.67997	0	0	0	
65.6619	54.5287	49.7141	5	11.8527	2119.95	0.0800031	-8.15174	-123.412	1.64011	2.09659	0	0	0	
65.3439	52.9812	49.4451	5	12.3073	1500	0.0789321	-8.79028	-114.406	1.69438	1.65345	0	0	0	
65.5341	53.4714	50	5	14.7276	1980.52	0.0767735	-10.3346	-153.564	2.03782	1.84398	0	0	0	
65.7894	54.2673	49.5805	5	17.4787	2393.81	0.0730893	-10.6133	-193.207	2.4239	2.0327	0	0	0	
65.3722	53.1245	49.8172	5	9.64474	2490.01	0.0775034	-7.33016	-88.4956	1.33251	2.37551	0	0	0	
65.4922	53.8795	49.9865	5	14.8784	1716.78	0.073664	-10.34	-156.837	2.05676	1.71163	0	0	0	
65	54.1941	49.6852	5	16.0232	2533.23	0.0751366	-10.6662	-185.432	2.22803	2.15267	0	0	0	
65.8698	53.1188	49.7349	5	11.0432	1532.65	0.0799211	-8.05104	-97.3837	1.51774	1.72853	0	0	0	
65.4131	54.3929	49.4655	5	10.8819	1701.48	0.0763083	-7.29911	-107.39	1.50161	1.90453	0	0	0	
65.6052	54.6043	49.2283	5	12.4452	2283.1	0.0747579	-7.98324	-131.362	1.72362	2.18459	0	0	0	
65	53.1592	49.3894	5	12.9192	1963.1	0.0793539	-9.20548	-131.913	1.78796	1.91071	0	0	0	
65.7865	52.766	49.5621	5	17.2037	1596.15	0.0818165	-10.7898	-169.826	2.37212	1.55387	0	0	0	
65.6542	55	49.4359	5	14.6899	2345.49	0.0781222	-9.39342	-166.677	2.03858	2.13518	0	0	0	
65.487	54.27	49.4824	5	16.0706	2401.72	0.0723235	-10.1763	-178.866	2.23005	2.08358	0	0	0	
66.1864	52.6417	49.5391	5	17.6507	1705.52	0.0850049	-10.7291	-171.419	2.43304	1.59476	0	0	0	
66.2285	53.6402	49.1205	5	14.6622	1574.42	0.0773511	-8.91576	-138.16	2.01749	1.64211	0	0	0	
65.5084	53.4512	49.3702	5	19.299	2180.88	0.0747016	-11.1979	-209.679	2.67517	1.8593	0	0	0	
65.9606	53.9067	49.4143	5	16.5156	1866.45	0.0744206	-10.1138	-172.118	2.28257	1.7642	0	0	0	
66.1899	53.4983	49.4131	5	18.3582	1636.3	0.0834034	-10.6631	-184.56	2.53125	1.57676	0	0	0	
66.1657	54.3632	49.4637	5	14.0627	2083.97	0.0761556	-8.88026	-144.048	1.94357	1.97476	0	0	0	
65.371	54.0121	49.5647	5	10.2085	2489.89	0.0814736	-7.04347	-100.279	1.41244	2.39727	0	0	0	
65.719	52.4717	49.651	5	9.88176	1708.35	0.0836511	-7.59555	-84.4331	1.35916	1.88741	0	0	0	
65.0987	52.9904	49.652	5	18.0929	2136.51	0.0780757	-11.3752	-195.776	2.50904	1.8398	0	0	0	
65.7397	53.2832	49.727	5	12.1196	1836.2	0.0780029	-8.72986	-115.921	1.67192	1.86114	0	0	0	
65.5159	53.888	49.5402	5	9	1905.18	0.0735513	-5.88733	-81.7373	1.24067	2.15645	0	0	0	
68.6407	52.7039	49.1809	5	17.4683	1525.95	0.0820165	-9.32167	-143.529	2.38817	1.484	0	0	0	
65.7171	52.4045	49.2733	5	10.2369	1500	0.0816956	-7.36597	-84.8957	1.40532	1.75238	0	0	0	
65.3513	52.5746	49.4659	5	19.4674	1606.58	0.071832	-11.5704	-200.288	2.68898	1.52348	0	0	0	
65.0009	52.6025	49.7107	5	13.811	1983.21	0.0830902	-10.1297	-139.882	1.91134	1.85052	0	0	0	
65.7593	53.7539	49.5662	5	9	2090.67	0.0753308	-5.825	-79.6726	1.24043	2.26951	0	0	0	
65.5395	53.4072	49.5509	5	17.8956	2242.43	0.0752118	-10.9201	-191.602	2.47996	1.90938	0	0	0	
65	53.5493	49.6815	5	12.2682	2117.82	0.0848523	-9.0664	-128.013	1.6996	2.03124	0	0	0	
66.1259	54.518	49.4769	5	18.9532	1500	0.0780944	-10.4846	-187.058	2.60909	1.50427	0	0	0	
65.4258	52.5961	49.5168	5	17.3818	1718.53	0.0735322	-10.9994	-176.532	2.40139	1.61828	0	0	0	
65.6292	54.5273	49.6722	5	9.15845	2292.49	0.0776888	-5.79565	-87.7619	1.26531	2.40484	0	0	0	
65.2858	53.7404	49.1619	5	10.1195	1735.84	0.0811196	-6.6761	-94.731	1.39534	1.96506	0	0	0	
66.094	52.6097	49.4437	5	10.4971	1753.34	0.0794342	-7.47482	-88.9956	1.44312	1.89116	0	0	0	
65.8673	53.7207	49.7136	5	18.7378	1700.22	0.0781351	-11.229	-197.831	2.58888	1.6132	0	0	0	
65.8504	53.6901	49.6533	5	9	2144.11	0.0777505	-5.91898	-78.9911	1.24026	2.29436	0	0	0	
65.1253	53.3723	49.6702	5	18.5733	2375.87	0.0758064	-11.4505	-206.237	2.57876	1.9665	0	0	0	
65.2095	54.27	49.3805	5	13.1934	2375.62	0.0752572	-8.90573	-143.72	1.83031	2.17942	0	0	0	
66.0289	54.9279	49.5854	5	14.8737	2358.41	0.0778637	-9.37963	-163.248	2.06114	2.11982	0	0	0	
65.3507	53.3516	49.5991	5	18.4857	1780.42	0.0705072	-11.3612	-199.243	2.5586	1.66057	0	0	0	
65.9676	52.7539	49.5837	5	18.4419	1600.12	0.0838409	-11.0888	-182.401	2.54239	1.52927	0	0	0	
65.0671	53.3009	49.9637	5	10.332	1836.72	0.0709932	-8.28017	-100.647	1.42728	1.94903	0	0	0	
66.1963	53.3911	49.8767	5	9.24634	1568.31	0.0781965	-6.44228	-75.8079	1.26849	1.88742	0	0	0	
65.0326	52.4376	49.693	5	15.1335	2155.62	0.0819029	-10.5799	-154.473	2.09593	1.8904	0	0	0	
65.9447	52.984	49.3911	5	11.826	1537.14	0.0806294	-8.14574	-104.452	1.62533	1.70006	0	0	0	
68.5603	52.6693	49.2257	5	14.0258	1543.98	0.0813071	-8.10086	-108.531	1.9158	1.60065	0	0	0	
65.7829	53.7773	49.8654	5	10.0914	2536.18	0.0797109	-7.16507	-94.4294	1.39398	2.4021	0	0	0	



#Generation 27 / 50
currentGen	27
evaluateCount	2700
totalTime	173.355
firstFrontCount	100
frontCount	1
avgEvalTime	0.0671053
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Obj1	Obj2	Obj3	Obj4	Cons1	Cons2	Cons3	
65	54.0126	49.6346	5	9.17338	2725.24	0.0771464	-6.42046	-90.2566	1.27032	2.62027	0	0	0	
65.8857	54.2634	49.6831	5	19.4086	2393.81	0.0788329	-11.285	-217.193	2.6921	1.9863	0	0	0	
65.9176	53.9191	49.2813	5	20	1821.81	0.0780852	-11.158	-215.77	2.76631	1.67552	0	0	0	
68.7945	52.9379	49.2892	5	9	1698.19	0.0732719	-4.24435	-56.6328	1.22587	2.1049	0	0	0	
65.0671	53.3009	49.6306	5	18.5733	1852.73	0.0683311	-11.5784	-204.875	2.57429	1.70128	0	0	0	
66.2596	52.6277	49.7079	5	18.8528	1525.45	0.0822298	-11.2101	-181.686	2.59511	1.4692	0	0	0	
66.38	53.8835	49.5722	5	9	1560.11	0.0776541	-5.25456	-71.6256	1.23344	1.95243	0	0	0	
65.8789	54.4838	49.8135	5	9.15845	2425.21	0.0776904	-5.8153	-85.6752	1.26451	2.47789	0	0	0	
65.032	54.2393	49.569	5	14.1155	2585.99	0.0697438	-9.67641	-158.961	1.96126	2.24688	0	0	0	
65.3723	53.208	49.8812	5	9.97657	2489.89	0.0766455	-7.64025	-93.3051	1.37894	2.34675	0	0	0	
65.8046	53.5293	49.9396	5	14.4829	1863.76	0.0849012	-10.0206	-147.072	2.00085	1.78889	0	0	0	
65.3746	53.8316	50	5	10.4627	2389.14	0.0799677	-7.90082	-103.835	1.44775	2.28288	0	0	0	
65.4016	54.0378	49.6865	5	15.735	1683.25	0.0736092	-10.3797	-168.454	2.17588	1.68547	0	0	0	
65.7364	53.5565	49.6609	5	9.27173	2244.21	0.0840577	-6.34319	-82.6836	1.27874	2.31471	0	0	0	
65.7533	54.4384	49.4145	5	15.2717	2325.68	0.074428	-9.60545	-166.165	2.11665	2.07413	0	0	0	
65.9118	53.2548	49.9859	5	11.1636	1738.46	0.0820212	-8.40094	-102.786	1.53755	1.84045	0	0	0	
66.0037	53.445	49.9534	5	11.6419	1789.69	0.0816291	-8.51738	-109.06	1.60423	1.8546	0	0	0	
65.5911	53.9243	49.6143	5	19.0947	2393.71	0.0788176	-11.2855	-212.898	2.64956	1.98384	0	0	0	
65.5084	53.4512	49.3702	5	19.299	2180.88	0.0747016	-11.1979	-209.679	2.67517	1.8593	0	0	0	
66.2662	53.6257	49.7119	5	12.0049	1752.78	0.0905147	-8.21343	-110.947	1.65276	1.83263	0	0	0	
66.3779	53.6527	49.6499	5	9	1882.99	0.0717134	-5.61733	-74.4204	1.23664	2.14417	0	0	0	
65.9176	52.7701	49.2819	5	9	1782.35	0.0756871	-5.97533	-72.8297	1.23657	2.05391	0	0	0	
65.5226	53.3304	49.5199	5	9	1701.48	0.0727348	-6.18123	-77.833	1.23825	2.00301	0	0	0	
65.3439	52.9812	49.4451	5	12.3073	1500	0.0789321	-8.79028	-114.406	1.69438	1.65345	0	0	0	
65.2186	53.2199	49.8135	5	10.0908	2620.42	0.0771166	-7.70699	-95.84	1.3958	2.41258	0	0	0	
65.1253	53.3723	49.6702	5	18.5733	2375.87	0.0758064	-11.4505	-206.237	2.57876	1.9665	0	0	0	
65	52.7008	49.5908	5	13.4535	2145.44	0.0815982	-9.76982	-135.918	1.86271	1.95719	0	0	0	
65.5004	53.9053	49.8292	5	9	2405.07	0.0765083	-6.24868	-83.5688	1.24316	2.44085	0	0	0	
65.6776	54.2001	49.7453	5	14.8823	2226.76	0.0802432	-9.86855	-160.496	2.062	2.0119	0	0	0	
66.094	52.9379	49.7313	5	20	1698.19	0.0746309	-11.5551	-202.97	2.75997	1.55857	0	0	0	
65	52.9995	49.6488	5	13.1063	1949.51	0.0784254	-9.64759	-133.886	1.81383	1.87847	0	0	0	
65.4772	53.9305	49.5161	5	16.1145	2162.62	0.0716751	-10.299	-175.517	2.23368	1.93996	0	0	0	
65.823	54.1683	49.6324	5	16.9405	1500	0.0797198	-10.1568	-164.227	2.33215	1.53204	0	0	0	
65.4727	53.48	49.7684	5	12.0744	1752.78	0.0905147	-8.83731	-118.556	1.66661	1.82281	0	0	0	
66.3986	53.7175	49.566	5	9	1758.61	0.077461	-5.4328	-73.545	1.23557	2.07484	0	0	0	
65.8549	52.2483	49.4919	5	13.4667	1767.46	0.0723904	-9.46478	-123.919	1.85557	1.73069	0	0	0	
65.9239	54.0514	49.5484	5	17.9435	1500	0.0776233	-10.3719	-173.179	2.46968	1.50689	0	0	0	
65.6642	53.4714	50	5	14.5722	2027.21	0.0844001	-10.1862	-150.225	2.01569	1.87146	0	0	0	
65.0987	52.9904	49.652	5	18.0929	2136.51	0.0780757	-11.3752	-195.776	2.50904	1.8398	0	0	0	
65.7433	54.1926	49.6342	5	12.7544	2372.59	0.0761273	-8.60795	-131.4	1.76546	2.1765	0	0	0	
66.1259	54.518	49.4769	5	18.9532	1500	0.0780944	-10.4846	-187.058	2.60909	1.50427	0	0	0	
65.1908	53.0564	49.4463	5	10.9356	2340.94	0.0696182	-7.96319	-104.579	1.51229	2.21153	0	0	0	
68.6407	52.7039	49.1809	5	17.4683	1525.95	0.0820165	-9.32167	-143.529	2.38817	1.484	0	0	0	
66.2285	53.6402	49.1205	5	14.6622	1574.42	0.0773511	-8.91576	-138.16	2.01749	1.64211	0	0	0	
65.7865	52.766	49.5621	5	17.2037	1596.15	0.0818165	-10.7898	-169.826	2.37212	1.55387	0	0	0	
65	54.1941	49.6852	5	16.0232	2533.23	0.0751366	-10.6662	-185.432	2.22803	2.15267	0	0	0	
